feature,type,coefficient,odds_multiplier,count
Dragon's Rage Channeler (repeat),squared,0.0,1.0,25
Bitter Triumph (repeat),squared,0.0,1.0,50
Fabled Passage (repeat),squared,0.0,1.0,60
Thundering Falls (repeat),squared,0.0,1.0,49
Birds of Paradise (repeat),squared,0.0,1.0,15
Blazemire Verge (repeat),squared,0.0,1.0,20
Blackcleave Cliffs (repeat),squared,0.0,1.0,26
Black Lotus (repeat),squared,0.0,1.0,82
Booster Tutor (repeat),squared,0.0,1.0,104
Time Spiral (repeat),squared,0.0,1.0,102
Brainstorm (repeat),squared,0.0,1.0,97
Animate Dead (repeat),squared,0.0,1.0,39
Ademi of the Silkchutes (repeat),squared,0.0,1.0,21
